id,lastLogOff,timeCreated,accountAge,accountAgePersonal,nrOfGamesOwned,totalNumberOfGamesPlayedFriends,meanNumberOfPGameslayedFriends,nrOfGamesPlayed,totalPlaytime,nrOfFriends,totalPlaytimeFriends,meanPlaytimeFriends,totalNrOfGamesOwnedFriends,meanNrOfGamesOwnedFriends,totalAccountAgeFriends,meanAccountAgeFriends,totalAccountAgeFriendsPersonal,meanAccountAgeFriendsPersonal
7.65611982098438e+16,1511173735.0,1438277917.0,73879247.0,72895818.0,19.0,267.0,33.375,15.0,87936.0,8.0,1255918.0,156989.75,522.0,65.25,994921324.0,124365165.5,987869642.0,123483705.25
7.656119807411878e+16,1512151419.0,1351078649.0,161078515.0,161072770.0,60.0,505.0,84.16666666666667,32.0,22466.0,6.0,1619218.0,269869.6666666667,1062.0,177.0,1392675701.0,232112616.83333334,1390612953.0,231768825.5
7.65611983778618e+16,1511166058.0,1490891871.0,21265293.0,20274187.0,5.0,25.0,2.7777777777777777,4.0,66571.0,9.0,202233.0,22470.333333333332,70.0,7.777777777777778,113122788.0,12569198.666666666,103204714.0,11467190.444444444
7.656119807752893e+16,1511125639.0,1354619192.0,157537972.0,156506447.0,83.0,138.0,17.25,43.0,66597.0,8.0,150390.0,18798.75,422.0,52.75,1079491707.0,134936463.375,1027258843.0,128407355.375
7.656119813886291e+16,1509621403.0,1401685096.0,110472068.0,107936307.0,3.0,13.0,2.1666666666666665,2.0,7172.0,6.0,109008.0,18168.0,43.0,7.166666666666667,152351082.0,25391847.0,128594910.0,21432485.0
7.656119836431502e+16,1511473550.0,1486300565.0,25856599.0,25172985.0,1.0,1962.0,14.64179104477612,1.0,22310.0,134.0,6834146.0,51001.08955223881,2757.0,20.574626865671643,9548931451.0,71260682.47014925,9412046493.0,70239152.93283582
7.656119835284234e+16,1509636316.0,1482588884.0,29568280.0,27047432.0,7.0,54.0,6.75,6.0,15873.0,8.0,371262.0,46407.75,66.0,8.25,321801717.0,40225214.625,293329675.0,36666209.375
7.65611981204795e+16,1511083012.0,1388144167.0,124012997.0,122938845.0,22.0,208.0,10.4,21.0,87847.0,20.0,1164795.0,58239.75,314.0,15.7,1146032759.0,57301637.95,1103501157.0,55175057.85
7.656119804420067e+16,1511666246.0,1309237478.0,202919686.0,202428768.0,80.0,2011.0,52.921052631578945,70.0,248725.0,38.0,4507756.0,118625.15789473684,2698.0,71.0,5454091421.0,143528721.60526314,5391303035.0,141876395.65789473
7.65611980958672e+16,1510679079.0,1372428626.0,139728538.0,138250453.0,488.0,17355.0,163.72641509433961,138.0,148413.0,106.0,33177350.0,312993.8679245283,32595.0,307.5,15823530051.0,149278585.38679245,15495977102.0,146188463.2264151
7.656119800800112e+16,1511947329.0,1237475300.0,274681864.0,274472029.0,43.0,86.0,12.285714285714286,38.0,173302.0,7.0,993166.0,141880.85714285713,130.0,18.571428571428573,1384388632.0,197769804.57142857,1380511278.0,197215896.85714287
7.656119818355102e+16,1511617357.0,1425648229.0,86508935.0,85969128.0,78.0,1239.0,77.4375,47.0,66817.0,16.0,3194904.0,199681.5,2043.0,127.6875,2151443389.0,134465211.8125,2136369128.0,133523070.5
7.656119808880504e+16,1511545922.0,1365852368.0,146304796.0,145693554.0,10.0,41.0,6.833333333333333,6.0,27368.0,6.0,594000.0,99000.0,83.0,13.833333333333334,895848711.0,149308118.5,775170626.0,129195104.33333333
7.656119812119667e+16,1511639621.0,1388596255.0,123560909.0,123043366.0,78.0,191.0,17.363636363636363,63.0,131043.0,11.0,1074425.0,97675.0,301.0,27.363636363636363,1360608417.0,123691674.27272727,1353647528.0,123058866.18181819
7.656119798758907e+16,1511214785.0,1169162129.0,342995035.0,342052656.0,20.0,1306.0,33.48717948717949,5.0,376780.0,39.0,15969182.0,409466.2051282051,2109.0,54.07692307692308,9124360968.0,233957973.53846154,9082363099.0,232881105.1025641
7.656119813352362e+16,1508837730.0,1397730902.0,114426262.0,111106828.0,31.0,942.0,72.46153846153847,3.0,98433.0,13.0,2779279.0,213790.6923076923,1416.0,108.92307692307692,2081272877.0,160097913.6153846,2066128713.0,158932977.92307693
7.656119813584854e+16,1511653794.0,1399401579.0,112755585.0,112252215.0,83.0,64.0,9.142857142857142,12.0,191668.0,7.0,768605.0,109800.71428571429,152.0,21.714285714285715,599841041.0,85691577.28571428,561376800.0,80196685.71428572
7.656119804123317e+16,1511595869.0,1304029135.0,208128029.0,207566734.0,85.0,636.0,45.42857142857143,61.0,259609.0,14.0,5657356.0,404096.85714285716,859.0,61.357142857142854,2190289615.0,156449258.2142857,2138223070.0,152730219.2857143
7.656119807336984e+16,1511450262.0,1350035478.0,162121686.0,161414784.0,463.0,26255.0,188.88489208633092,310.0,179102.0,139.0,27641719.0,198861.28776978416,49473.0,355.9208633093525,19124049119.0,137583087.18705037,19009488887.0,136758912.8561151
7.656119812071694e+16,1511872443.0,1388303343.0,123853821.0,123569100.0,172.0,339.0,37.666666666666664,100.0,25958.0,9.0,383895.0,42655.0,692.0,76.88888888888889,1173270212.0,130363356.8888889,1161012553.0,129001394.77777778
7.656119808331853e+16,1509839591.0,1360115631.0,152041533.0,149723960.0,32.0,54.0,9.0,24.0,117330.0,6.0,604716.0,100786.0,75.0,12.5,977369572.0,162894928.66666666,911408264.0,151901377.33333334
7.656119801507955e+16,1511780599.0,1257121629.0,255035535.0,254658970.0,150.0,867.0,78.81818181818181,135.0,270255.0,11.0,1927142.0,175194.72727272726,1276.0,116.0,2954606346.0,268600576.90909094,2948595510.0,268054137.27272728
7.656119826813704e+16,1511906076.0,1449908121.0,62249043.0,61997955.0,37.0,154.0,22.0,23.0,8167.0,7.0,231847.0,33121.0,203.0,29.0,652025618.0,93146516.85714285,647884817.0,92554973.85714285
7.656119833168966e+16,1511211590.0,1474184998.0,37972166.0,37026592.0,68.0,2418.0,71.11764705882354,26.0,103406.0,34.0,9173334.0,269803.9411764706,4277.0,125.79411764705883,5110402123.0,150305944.79411766,5087152539.0,149622133.5
7.656119815616469e+16,1511736210.0,1411743315.0,100413849.0,99992895.0,20.0,173.0,24.714285714285715,15.0,71587.0,7.0,947554.0,135364.85714285713,246.0,35.142857142857146,962061434.0,137437347.7142857,956771098.0,136681585.42857143
7.656119808667533e+16,1511915210.0,1363711030.0,148446134.0,148204180.0,74.0,136.0,19.428571428571427,67.0,67634.0,7.0,564921.0,80703.0,169.0,24.142857142857142,553223232.0,79031890.28571428,537343405.0,76763343.57142857
7.656119841180744e+16,1511404744.0,1502598394.0,9558770.0,8806350.0,2.0,72.0,9.0,2.0,29422.0,8.0,450973.0,56371.625,132.0,16.5,406074888.0,50759361.0,404008634.0,50501079.25
7.65611980314066e+16,1508904584.0,1286153347.0,226003817.0,222751237.0,196.0,501.0,62.625,75.0,203928.0,8.0,1590870.0,198858.75,737.0,92.125,1923923634.0,240490454.25,1918907956.0,239863494.5
7.656119807461787e+16,1511556477.0,1351512063.0,160645101.0,160044414.0,20.0,94.0,9.4,5.0,126051.0,10.0,911368.0,91136.8,162.0,16.2,1084694824.0,108469482.4,1075951820.0,107595182.0
7.656119813100226e+16,1511196985.0,1395912128.0,116245036.0,115284857.0,7.0,723.0,32.86363636363637,5.0,30090.0,22.0,1986948.0,90315.81818181818,1285.0,58.40909090909091,1889098409.0,85868109.5,1833960514.0,83361841.54545455
7.656119806759411e+16,1511664570.0,1342720544.0,169436620.0,168944026.0,186.0,594.0,42.42857142857143,129.0,165253.0,14.0,1874420.0,133887.14285714287,774.0,55.285714285714285,1687216905.0,120515493.21428572,1662099428.0,118721387.71428572
7.65611980751198e+16,1506326902.0,1352206919.0,159950245.0,154119983.0,91.0,382.0,34.72727272727273,53.0,245688.0,11.0,1911681.0,173789.18181818182,628.0,57.09090909090909,1839055903.0,167186900.27272728,1828153329.0,166195757.1818182
7.656119802087723e+16,1511841943.0,1265492695.0,246664469.0,246349248.0,45.0,998.0,76.76923076923077,34.0,137833.0,13.0,2774080.0,213390.76923076922,1525.0,117.3076923076923,3256745983.0,250518921.76923078,3222887811.0,247914447.0
7.656119827853648e+16,1511630296.0,1453536635.0,58620529.0,58093661.0,50.0,171.0,17.1,14.0,84206.0,10.0,834820.0,83482.0,307.0,30.7,1192498674.0,119249867.4,1177402917.0,117740291.7
7.656119832018051e+16,1511183727.0,1469606897.0,42550267.0,41576830.0,3.0,61.0,10.166666666666666,3.0,52665.0,6.0,406452.0,67742.0,95.0,15.833333333333334,690134135.0,115022355.83333333,681507180.0,113584530.0
7.656119818109147e+16,1511627021.0,1424642239.0,87514925.0,86984782.0,43.0,92.0,11.5,37.0,59067.0,8.0,734350.0,91793.75,183.0,22.875,1117497551.0,139687193.875,1082841263.0,135355157.875
7.656119829497656e+16,1511945497.0,1459154305.0,53002859.0,52791192.0,5.0,171.0,11.4,4.0,55856.0,15.0,1537484.0,102498.93333333333,279.0,18.6,812734763.0,54182317.53333333,790036342.0,52669089.46666667
7.656119809830403e+16,1511971773.0,1374038073.0,138119091.0,137933700.0,2.0,210.0,13.125,2.0,98578.0,16.0,2735718.0,170982.375,407.0,25.4375,1224399323.0,76524957.6875,1216433671.0,76027104.4375
7.65611982496494e+16,1511179999.0,1441884064.0,70273100.0,69295935.0,9.0,221.0,18.416666666666668,4.0,77806.0,12.0,1126908.0,93909.0,371.0,30.916666666666668,986073449.0,82172787.41666667,975896562.0,81324713.5
7.65611981754367e+16,1511011152.0,1422041092.0,90116072.0,88970060.0,5.0,227.0,17.46153846153846,4.0,152247.0,13.0,2084807.0,160369.76923076922,947.0,72.84615384615384,1696469695.0,130497668.84615384,1685050220.0,129619247.6923077
7.656119826445243e+16,1511569839.0,1449318728.0,62838436.0,62251111.0,36.0,1013.0,25.974358974358974,27.0,203394.0,39.0,4120888.0,105663.79487179487,1449.0,37.15384615384615,4584802531.0,117559039.25641026,4543853071.0,116509053.1025641
7.656119811187322e+16,1512058030.0,1382481712.0,129675452.0,129576318.0,22.0,449.0,64.14285714285714,16.0,140948.0,7.0,829787.0,118541.0,602.0,86.0,1074186516.0,153455216.57142857,1069364162.0,152766308.85714287
7.656119819921994e+16,1511128896.0,1417975767.0,94181397.0,93153129.0,25.0,824.0,37.45454545454545,13.0,82486.0,22.0,4908842.0,223129.18181818182,1158.0,52.63636363636363,2674242265.0,121556466.5909091,2653024674.0,120592030.63636364
7.656119826915696e+16,1503837635.0,1450546060.0,61611104.0,53291575.0,11.0,95.0,10.555555555555555,4.0,91189.0,9.0,1245754.0,138417.11111111112,205.0,22.77777777777778,823112481.0,91456942.33333333,813654486.0,90406054.0
7.656119801209504e+16,1506734807.0,1248215333.0,263941831.0,258519474.0,5.0,251.0,12.55,2.0,79747.0,20.0,3167361.0,158368.05,425.0,21.25,5188077281.0,259403864.05,4673430148.0,233671507.4
7.656119810900498e+16,1511637256.0,1380461876.0,131695288.0,131175380.0,54.0,866.0,39.36363636363637,46.0,507118.0,22.0,3589487.0,163158.5,1156.0,52.54545454545455,2667083000.0,121231045.45454545,2652159964.0,120552725.63636364
7.656119815741258e+16,1511124105.0,1412495455.0,99661709.0,98628650.0,16.0,391.0,24.4375,11.0,122860.0,16.0,1514231.0,94639.4375,649.0,40.5625,1441559307.0,90097456.6875,1396721277.0,87295079.8125
7.656119811771358e+16,1511890243.0,1386689392.0,125467772.0,125200851.0,175.0,307.0,34.111111111111114,115.0,334139.0,9.0,2093417.0,232601.88888888888,471.0,52.333333333333336,1218447476.0,135383052.8888889,1214435343.0,134937260.33333334
7.656119807089666e+16,1511808511.0,1346759369.0,165397795.0,165049142.0,13.0,284.0,17.75,11.0,26667.0,16.0,1412836.0,88302.25,458.0,28.625,1743863124.0,108991445.25,1690434176.0,105652136.0
7.656119806563896e+16,1511196362.0,1340132690.0,172024474.0,171063672.0,38.0,458.0,24.105263157894736,29.0,174236.0,19.0,1974305.0,103910.78947368421,650.0,34.21052631578947,1639255475.0,86276603.94736843,1550442074.0,81602214.42105263
7.656119824454285e+16,1511268836.0,1439515663.0,72641501.0,71753173.0,33.0,371.0,61.833333333333336,30.0,34680.0,6.0,547355.0,91225.83333333333,457.0,76.16666666666667,794608086.0,132434681.0,781864091.0,130310681.83333333
7.656119805646267e+16,1511946164.0,1325631808.0,186525356.0,186314356.0,131.0,254.0,42.333333333333336,94.0,334503.0,6.0,1351174.0,225195.66666666666,379.0,63.166666666666664,925646463.0,154274410.5,922652541.0,153775423.5
7.656119825417974e+16,1511129484.0,1444236672.0,67920492.0,66892812.0,8.0,209.0,26.125,8.0,126079.0,8.0,1855359.0,231919.875,286.0,35.75,1857344848.0,232168106.0,1848584606.0,231073075.75
7.656119809433512e+16,1509840607.0,1371066787.0,141090377.0,138773820.0,11.0,417.0,27.8,4.0,35943.0,15.0,1362353.0,90823.53333333334,602.0,40.13333333333333,2112014334.0,140800955.6,1942992836.0,129532855.73333333
7.65611980350592e+16,1498802248.0,1292467687.0,219689477.0,206334561.0,103.0,266.0,38.0,36.0,8909.0,7.0,444410.0,63487.142857142855,436.0,62.285714285714285,2001739546.0,285962792.28571427,1979723543.0,282817649.0
7.656119820919726e+16,1511303281.0,1438002447.0,74154717.0,73300834.0,11.0,228.0,20.727272727272727,7.0,216345.0,11.0,1269765.0,115433.18181818182,288.0,26.181818181818183,834849068.0,75895369.81818181,809622345.0,73602031.36363636
7.656119823750906e+16,1511696824.0,1436038743.0,76118421.0,75658081.0,85.0,576.0,28.8,54.0,157027.0,20.0,7779403.0,388970.15,803.0,40.15,1645146827.0,82257341.35,1635046060.0,81752303.0
7.656119818029e+16,1497127153.0,1424260648.0,87896516.0,72866505.0,6.0,102.0,11.333333333333334,2.0,92342.0,9.0,483943.0,53771.444444444445,161.0,17.88888888888889,1075617183.0,119513020.33333333,1022964340.0,113662704.44444445
7.6561198263737e+16,1511829652.0,1448986773.0,63170391.0,62842879.0,32.0,404.0,25.25,22.0,195768.0,16.0,2478285.0,154892.8125,577.0,36.0625,2223109159.0,138944322.4375,2214887879.0,138430492.4375
7.656119816852715e+16,1511073201.0,1418896565.0,93260599.0,92176636.0,9.0,143.0,13.0,3.0,7277.0,11.0,357053.0,32459.363636363636,367.0,33.36363636363637,1169814734.0,106346794.0,1153710828.0,104882802.54545455
7.656119809045176e+16,1511779460.0,1367616303.0,144540861.0,144163157.0,93.0,294.0,26.727272727272727,82.0,209050.0,11.0,1130584.0,102780.36363636363,459.0,41.72727272727273,1433072101.0,130279281.9090909,1415214551.0,128655868.27272727
7.656119804332315e+16,1511509881.0,1308128454.0,204028710.0,203381427.0,60.0,1967.0,70.25,43.0,158957.0,28.0,3705537.0,132340.60714285713,3114.0,111.21428571428571,5317541067.0,189912180.9642857,5292025486.0,189000910.2142857
7.656119819564112e+16,1511810560.0,1431103207.0,81053957.0,80707353.0,29.0,64.0,8.0,22.0,33274.0,8.0,519879.0,64984.875,383.0,47.875,441020174.0,55127521.75,403658235.0,50457279.375
7.656119805295786e+16,1511295416.0,1321714778.0,190442386.0,189580638.0,243.0,855.0,77.72727272727273,89.0,185901.0,11.0,1741489.0,158317.18181818182,1319.0,119.9090909090909,1360969148.0,123724468.0,1277043441.0,116094858.27272727
7.65611981173142e+16,1511851095.0,1386422763.0,125734401.0,125428332.0,99.0,936.0,62.4,66.0,105631.0,15.0,1544810.0,102987.33333333333,1605.0,107.0,2190731295.0,146048753.0,2184049828.0,145603321.86666667
7.656119805858421e+16,1511560620.0,1328990839.0,183166325.0,182569781.0,36.0,337.0,42.125,30.0,162945.0,8.0,1345406.0,168175.75,482.0,60.25,1501250013.0,187656251.625,1434907773.0,179363471.625
7.656119823639498e+16,1511093575.0,1435468870.0,76688294.0,75624705.0,16.0,87.0,7.909090909090909,11.0,62859.0,11.0,420506.0,38227.818181818184,185.0,16.818181818181817,1224548095.0,111322554.0909091,1212937256.0,110267023.27272727
7.656119813060725e+16,1511646891.0,1395506141.0,116651023.0,116140750.0,19.0,99.0,14.142857142857142,10.0,62706.0,7.0,467612.0,66801.71428571429,139.0,19.857142857142858,1344810077.0,192115725.2857143,1314445951.0,187777993.0
7.656119826818333e+16,1511134246.0,1450114818.0,62042346.0,61019428.0,22.0,2456.0,23.169811320754718,14.0,171152.0,106.0,13875892.0,130904.64150943396,3696.0,34.867924528301884,15924451162.0,150230671.33962265,15442693388.0,145685786.6792453
7.656119800029954e+16,1511837860.0,1217619966.0,294537198.0,294217894.0,27.0,657.0,29.863636363636363,20.0,120549.0,22.0,3162230.0,143737.72727272726,908.0,41.27272727272727,3765375032.0,171153410.54545453,3685851248.0,167538693.0909091
7.656119797091834e+16,1511480383.0,1100996974.0,411160190.0,410483409.0,427.0,2765.0,145.52631578947367,269.0,244996.0,19.0,5350641.0,281612.6842105263,4817.0,253.52631578947367,4282656967.0,225402998.2631579,4270108786.0,224742567.68421054
7.656119805470731e+16,1511775686.0,1324244254.0,187912910.0,187531432.0,31.0,299.0,42.714285714285715,23.0,246403.0,7.0,1217066.0,173866.57142857142,393.0,56.142857142857146,1289904962.0,184272137.42857143,1285341131.0,183620161.57142857
7.656119812991858e+16,1511971109.0,1395024061.0,117133103.0,116947048.0,10.0,48.0,8.0,5.0,107807.0,6.0,192363.0,32060.5,130.0,21.666666666666668,669594668.0,111599111.33333333,661202954.0,110200492.33333333
7.656119804611637e+16,1512040427.0,1312007284.0,200149880.0,200033143.0,3.0,470.0,36.15384615384615,2.0,93997.0,13.0,1285461.0,98881.61538461539,959.0,73.76923076923077,1602730362.0,123286950.92307693,1596310758.0,122793135.23076923
7.656119804232696e+16,1512001098.0,1306199884.0,205957280.0,205801214.0,237.0,1346.0,112.16666666666667,147.0,288310.0,12.0,3480101.0,290008.4166666667,1910.0,159.16666666666666,2441833192.0,203486099.33333334,2310954074.0,192579506.16666666
7.656119811002226e+16,1512079522.0,1381079787.0,131077377.0,130999735.0,50.0,147.0,21.0,24.0,72231.0,7.0,551578.0,78796.85714285714,227.0,32.42857142857143,756612831.0,108087547.28571428,751950921.0,107421560.14285715
7.656119806481227e+16,1511813205.0,1338850861.0,173306303.0,172962344.0,52.0,617.0,44.07142857142857,41.0,100768.0,14.0,2343440.0,167388.57142857142,732.0,52.285714285714285,2237500999.0,159821499.92857143,2221963757.0,158711696.92857143
7.656119803266078e+16,1511975239.0,1288515916.0,223641248.0,223459323.0,17.0,580.0,64.44444444444444,11.0,152765.0,9.0,1923522.0,213724.66666666666,828.0,92.0,1809336179.0,201037353.2222222,1712395807.0,190266200.7777778
7.656119799555971e+16,1511712333.0,1199476853.0,312680311.0,312235480.0,456.0,567.0,56.7,322.0,636637.0,10.0,1466370.0,146637.0,1059.0,105.9,1961357483.0,196135748.3,1955131684.0,195513168.4
7.656119828052426e+16,1511886170.0,1454248688.0,57908476.0,57637482.0,49.0,361.0,19.0,46.0,77254.0,19.0,1652676.0,86982.94736842105,466.0,24.526315789473685,1509146153.0,79428744.89473684,1501605361.0,79031861.10526316
7.656119837482427e+16,1511251180.0,1490174674.0,21982490.0,21076506.0,2.0,14.0,2.0,1.0,83270.0,7.0,348267.0,49752.42857142857,19.0,2.7142857142857144,105816272.0,15116610.285714285,87137979.0,12448282.714285715
7.656119813569022e+16,1511104216.0,1399295467.0,112861697.0,111808749.0,201.0,118.0,19.666666666666668,92.0,298571.0,6.0,1430413.0,238402.16666666666,218.0,36.333333333333336,848310284.0,141385047.33333334,842838332.0,140473055.33333334
7.656119814289696e+16,1511994400.0,1404139397.0,108017767.0,107855003.0,9.0,215.0,35.833333333333336,3.0,45897.0,6.0,1289495.0,214915.83333333334,287.0,47.833333333333336,1006179856.0,167696642.66666666,1005705221.0,167617536.83333334
7.656119798202694e+16,1511996496.0,1144857285.0,367299879.0,367139211.0,46.0,103.0,17.166666666666668,37.0,240210.0,6.0,834195.0,139032.5,147.0,24.5,1467880751.0,244646791.83333334,1146846683.0,191141113.83333334
7.656119809976046e+16,1511624138.0,1374671557.0,137485607.0,136952581.0,58.0,60.0,10.0,18.0,79546.0,6.0,104430.0,17405.0,246.0,41.0,760490967.0,126748494.5,754502257.0,125750376.16666667
7.656119800129357e+16,1511467313.0,1221668532.0,290488632.0,289798781.0,176.0,288.0,48.0,128.0,403045.0,6.0,1119903.0,186650.5,485.0,80.83333333333333,1200495262.0,200082543.66666666,1196954787.0,199492464.5
7.656119816592752e+16,1509877012.0,1417404620.0,94752544.0,92472392.0,33.0,6770.0,90.26666666666667,12.0,41803.0,75.0,11034128.0,147121.70666666667,13018.0,173.57333333333332,10588151376.0,141175351.68,10522862937.0,140304839.16
7.656119807093178e+16,1502833945.0,1346864073.0,165293091.0,155969872.0,7.0,694.0,40.8235294117647,5.0,114219.0,17.0,2923833.0,171990.17647058822,989.0,58.1764705882353,2911184377.0,171246139.82352942,2863369584.0,168433504.94117647
7.656119804372826e+16,1511817447.0,1308836364.0,203320800.0,202981083.0,187.0,2107.0,131.6875,121.0,1220756.0,16.0,3330636.0,208164.75,3544.0,221.5,2634713633.0,164669602.0625,2623539301.0,163971206.3125
7.656119798695146e+16,1511480155.0,1166794262.0,345362902.0,344685893.0,51.0,4198.0,107.64102564102564,36.0,215396.0,39.0,5602101.0,143643.61538461538,6198.0,158.92307692307693,11178520347.0,286628726.84615386,11104344296.0,284726776.82051283
7.656119800927405e+16,1511081928.0,1240521398.0,271635766.0,270560530.0,82.0,337.0,37.44444444444444,56.0,154334.0,9.0,2002205.0,222467.22222222222,509.0,56.55555555555556,1717707564.0,190856396.0,1709092624.0,189899180.44444445
